sourceFile,minTime,maxTime,mark,count,pos,concreteness
track27,24.75572,25.05375,HALL,8,NN,565
track27,25.36,25.66534,GLASS,6,NN,635
track27,26.62132,26.93551,DOOR,22,NN,606
track27,29.05,29.38,RABBIT,16,NN,635
track27,29.84437,30.26881,ALICE,198,NN,NA
track27,33.29,33.64,TONE,20,NN,NA
track27,34.63,34.97,ANN,2,NN,NA
track27,37.13615,37.35718,HOME,5,NN,539
track27,37.51569,37.84,MOMENT,14,NN,301
track27,38.58,38.89527,PAIR,5,NN,377
track27,39,39.34017,GLOVES,10,NNS,NA
track27,39.58,39.95139,FAN,10,NN,557
track27,41.4173,41.85035,ALICE,198,NN,NA
track27,44.31699,44.76,DIRECTION,5,NN,336
track27,47.07,47.4986,MISTAKE,2,NN,NA
track27,49.00746,49.63,HOUSEMAID,1,NN,NA
track27,53.04317,53.21426,I,256,NN,483
track27,54.78844,55.02,FAN,10,NN,557
track27,55.14816,55.66869,GLOVES,10,NNS,NA
track27,56.47266,56.62467,I,256,NN,483
track27,59.82936,60.30447,HOUSE,15,NN,608
track28,0.24,0.49456,DOOR,22,NN,606
track28,1.57728,1.88,BRASS,1,NN,577
track28,1.88,2.18191,PLATE,2,NN,595
track28,2.52745,2.9128,NAME,4,NN,405
track28,3.36702,3.67452,RABBIT,16,NN,635
track28,6.43,7.08056,UPSTAIRS,1,NNS,NA
track28,7.6,7.84855,FEAR,3,NN,326
track28,9.41658,9.63617,ANN,2,NN,NA
track28,10.78645,11.07021,HOUSE,15,NN,608
track28,11.99209,12.3,FAN,10,NN,557
track28,12.41923,12.9461,GLOVES,10,NNS,NA
track28,14.13634,14.48147,ALICE,198,NN,NA
track28,15.93,16.40735,MESSAGES,2,NNS,NA
track28,16.6883,17.08537,RABBIT,16,NN,635
track28,17.26294,17.35118,I,256,NN,483
track28,18.8962,19.32297,MESSAGES,2,NNS,NA
track28,21.06588,21.31032,SORT,9,NN,NA
track28,21.43265,21.67931,THING,29,NN,350
track28,22.86373,23.18359,ALICE,198,NN,NA
track28,26.08308,26.38871,MINUTE,13,NN,361
track28,27.56155,27.82937,WATCH,7,NN,487
track28,28.02326,28.29,MOUSE,42,NN,624
track28,28.29,28.52473,HOLE,4,NN,485
track28,28.76397,29.0576,DINAH,11,NN,NA
track28,30.40212,30.71252,MOUSE,42,NN,624
track28,31.79167,31.90999,I,256,NN,483
track28,32.71378,33.03929,ALICE,198,NN,NA
track28,34.31406,34.65958,DINAH,11,NN,NA
track28,35.14266,35.53629,HOUSE,15,NN,608
track28,36.66101,36.94537,PEOPLE,7,NNS,540
track28,38.13845,38.44888,TIME,39,NN,343
track28,39.06914,39.34388,WAY,38,NN,265
track28,40.28067,40.66649,ROOM,11,NN,566
track28,41.48129,41.92825,WINDOW,2,NN,609
track28,43.6,44.01456,FAN,10,NN,557
track28,44.7006,45.10813,PAIRS,1,NNS,NA
track28,45.83631,46.04445,KID,5,NN,536
track28,46.04445,46.52758,GLOVES,10,NNS,NA
track28,47.27911,47.65823,FAN,10,NN,557
track28,47.86816,48.12798,PAIR,5,NN,377
track28,48.29302,48.68241,GLOVES,10,NNS,NA
track28,50.05,50.42682,ROOM,11,NN,566
track28,50.83506,51.24371,EYE,3,NN,634
track28,52.17084,52.56097,BOTTLE,9,NN,591
track28,53.8418,54.23473,GLASS,6,NN,635
track28,54.91991,55.24,LABEL,2,NN,NA
track28,55.46857,55.81912,TIME,39,NN,343
track28,56.09105,56.41265,WORDS,12,NNS,NA
track28,59.56058,59.96815,LIPS,1,NNS,NA
track29,0.07607,0.19,I,256,NN,483
track29,0.37482,0.8335,SOMETHING,10,NN,NA
track29,3.77,3.92,I,256,NN,483
track29,4.51694,4.94,ANYTHING,11,NN,NA
track29,6.39372,6.73899,BOTTLE,9,NN,591
track29,7.38093,7.48,I,256,NN,483
track29,12.17268,12.58675,THING,29,NN,350
track29,17.02747,17.25,HALF,12,NN,389
track29,17.35588,17.77,BOTTLE,9,NN,591
track29,18.62,18.86,HEAD,19,NN,603
track29,19.71481,20.15,CEILING,1,NN,606
track29,21.56212,21.82123,NECK,6,NN,587
track29,23.84963,24.2226,BOTTLE,9,NN,591
track29,26.4973,26.55,I,256,NN,483
track29,26.7532,26.85997,I,256,NN,483
track29,28.6501,28.75312,I,256,NN,483
track29,29.58,30.04,DOOR,22,NN,606
track29,30.28084,30.35857,I,256,NN,483
track29,30.75,30.86,I,256,NN,483
track29,38.11,38.52,FLOOR,1,NN,559
track29,39.07102,39.42284,MINUTE,13,NN,361
track29,40.3,40.55,ROOM,11,NN,566
track29,41.84,42.27215,EFFECT,3,NN,295
track29,43.45479,43.89,ELBOW,1,NN,607
track29,44.27541,44.63,DOOR,22,NN,606
track29,45.29599,45.61534,ARM,4,NN,592
track29,45.92778,46.15,ROUND,20,NN,438
track29,46.26,46.62,HEAD,19,NN,603
track29,48.89371,49.36,RESOURCE,1,NN,NA
track29,50.11717,50.36,ARM,4,NN,592
track29,50.73,51.24,WINDOW,2,NN,609
track29,51.71,51.92543,FOOT,6,NN,558
track29,52.26258,52.71,CHIMNEY,1,NN,NA
track29,54.15,54.27303,I,256,NN,483
track29,58.21765,58.67337,ALICE,198,NN,NA
track29,59.5,59.85893,BOTTLE,9,NN,591
track29,60.85144,61.21,EFFECT,3,NN,295
track30,0.76482,1.27203,PLEASANTER,1,NN,NA
track30,1.38127,1.78023,HOME,5,NN,539
track30,1.78023,2.01731,THOUGHT,40,NN,274
track30,2.22482,2.64199,ALICE,198,NN,NA
track30,6.56176,6.93223,MICE,4,NN,NA
track30,7.01391,7.47773,RABBITS,1,NNS,NA
track30,7.70133,7.75,I,256,NN,483
track30,8.3687,8.44737,I,256,NN,483
track30,9.49,9.74329,RABBIT,16,NN,635
track30,9.74329,10.08913,HOLE,4,NN,485
track30,12.03,12.21917,SORT,9,NN,NA
track30,12.32,12.69884,LIFE,6,NN,361
track30,12.75714,12.8293,I,256,NN,483
track30,15.04722,15.14,I,256,NN,483
track30,16.00219,16.4237,TALES,1,NNS,NA
track30,16.57948,16.6802,I,256,NN,483
track30,17.28503,17.53303,KIND,4,NN,323
track30,17.62574,17.83,THING,29,NN,350
track30,19.25,19.33,I,256,NN,483
track30,21.3,21.65946,BOOK,5,NN,609
track30,23.45523,23.58802,I,256,NN,483
track30,27.22853,27.55984,TONE,20,NN,NA
track30,28.46,28.67268,ROOM,11,NN,566
track30,30.7911,31.02793,THOUGHT,40,NN,274
track30,31.02793,31.40747,ALICE,198,NN,NA
track30,31.79,31.86559,I,256,NN,483
track30,33.03,33.13,I,256,NN,483
track30,34.46143,34.91466,COMFORT,1,NN,402
track30,35.15223,35.43067,WAY,38,NN,265
track30,36.25701,36.66876,WOMAN,1,NN,580
track30,38.02388,38.47169,LESSONS,7,NNS,NA
track30,39.49,39.63968,I,256,NN,483
track30,42.15842,42.62343,ALICE,198,NN,NA
track30,44.7078,45.07261,LESSONS,7,NNS,NA
track30,46.51,46.77,ROOM,11,NN,566
track30,47.7,47.92386,ROOM,11,NN,566
track30,48.68472,49.06989,LESSONS,7,NNS,NA
track30,49.06989,49.51534,BOOKS,1,NNS,NA
track30,51.68578,52.07748,SIDE,8,NN,394
track30,54.05191,54.77803,CONVERSATION,7,NN,NA
track30,56.55524,57.04,MINUTES,7,NNS,NA
track30,57.56,57.87046,VOICE,10,NN,485
track31,1.37712,1.95,TIPTOE,1,NN,NA
track31,2.94649,3.17,EDGE,2,NN,465
track31,3.38422,3.94,MUSHROOM,6,NN,NA
track31,4.34126,4.71088,EYES,14,NNS,NA
track31,6.66397,7.2322,CATERPILLAR,25,NN,586
track31,8.34935,8.65,TOP,4,NN,435
track31,9.02001,9.35,ARMS,4,NNS,NA
track31,11.25031,11.71,HOOKAH,5,NN,NA
track31,14.24288,14.56985,ANYTHING,11,NN,NA
track31,15.31428,15.96934,CATERPILLAR,25,NN,586
track31,16.17,16.65865,ALICE,198,NN,NA
track31,17.99,18.31,TIME,39,NN,343
track31,18.43867,19.02302,SILENCE,6,NN,352
track31,19.98783,20.55554,CATERPILLAR,25,NN,586
track31,20.94335,21.35582,HOOKAH,5,NN,NA
track31,21.80073,22.1,MOUTH,5,NN,568
track31,23.26,23.85221,LANGUID,1,NN,NA
track31,24.27,24.78,VOICE,10,NN,485
track31,27.34036,27.94,CATERPILLAR,25,NN,586
track31,30.20329,30.96862,CONVERSATION,7,NN,NA
track31,31.20454,31.4861,ALICE,198,NN,NA
track31,33.11877,33.24192,I,256,NN,483
track31,35.90807,36.01867,I,256,NN,483
track31,36.33814,36.52516,I,256,NN,483
track31,37.16789,37.26446,I,256,NN,483
track31,37.75644,38.18929,MORNING,4,NN,515
track31,38.59231,38.7,I,256,NN,483
track31,38.93618,39.01485,I,256,NN,483
track31,40.56,40.96399,TIMES,4,NNS,NA
track31,44.15443,44.76,CATERPILLAR,25,NN,586
track31,46.98888,47.15365,I,256,NN,483
track31,49.97,50.36,ALICE,198,NN,NA
track31,52.31299,52.53264,I,256,NN,483
track31,53.92179,54.45,CATERPILLAR,25,NN,586
track31,55.14717,55.24692,I,256,NN,483
track31,56.65669,56.94205,ALICE,198,NN,NA
track31,58.58393,58.65663,I,256,NN,483
track32,1.02889,1.51681,SIZES,1,NNS,NA
track32,1.69584,2.11024,DAY,11,NN,477
track32,4.80459,5.31,CATERPILLAR,25,NN,586
track32,8.09292,8.49375,ALICE,198,NN,NA
track32,10.04346,10.67217,CHRYSALIS,1,NN,NA
track32,11.44702,11.68,DAY,11,NN,477
track32,13.49,14.14071,BUTTERFLY,1,NN,593
track32,14.324,14.47887,I,256,NN,483
track32,17.42617,17.87329,BIT,11,NN,392
track32,18.42478,18.98334,CATERPILLAR,25,NN,586
track32,20.26179,20.70999,FEELINGS,2,NNS,NA
track32,21.69401,22.09493,ALICE,198,NN,NA
track32,22.52314,22.66591,I,256,NN,483
track32,26.4223,26.98315,CATERPILLAR,25,NN,586
track32,32.39209,33.22138,CONVERSATION,7,NN,NA
track32,33.38283,33.73873,ALICE,198,NN,NA
track32,37.42556,37.85569,REMARKS,3,NNS,NA
track32,40.67962,40.83903,I,256,NN,483
track32,45.12127,45.7723,CATERPILLAR,25,NN,586
track32,47.21042,47.68986,QUESTION,12,NN,387
track32,48.19894,48.59158,ALICE,198,NN,NA
track32,49.86709,50.32872,REASON,2,NN,332
track32,50.96831,51.51611,CATERPILLAR,25,NN,586
track32,53.4629,53.74988,STATE,1,NN,440
track32,53.84567,54.25644,MIND,9,NN,333
track32,56.31548,56.88621,CATERPILLAR,25,NN,586
track33,0.39256,0.99184,SOMETHING,10,NN,NA
track33,2.78,3.34,PROMISING,1,NN,NA
track33,4.01641,4.36951,ALICE,198,NN,NA
track33,6.93,7.68,TEMPER,3,NN,353
track33,8.20175,8.79,CATERPILLAR,25,NN,586
track33,9.9,10.26694,ALICE,198,NN,NA
track33,11.11,11.53,ANGER,1,NN,315
track33,13.49121,14.03,CATERPILLAR,25,NN,586
track33,14.15938,14.46,ALICE,198,NN,NA
track33,14.46,14.7,THOUGHT,40,NN,274
track33,16.56,16.94,NOTHING,19,NN,NA
track33,19.89837,20.34,SOMETHING,10,NN,NA
track33,20.67,21.04,HEARING,3,NN,NA
track33,21.57,21.95,MINUTES,7,NNS,NA
track33,25.35679,25.82138,ARMS,4,NNS,NA
track33,26.28922,26.69,HOOKAH,5,NN,NA
track33,27.1052,27.36685,MOUTH,5,NN,568
track33,32.15,32.33,I,256,NN,483
track33,33.6,33.88,ALICE,198,NN,NA
track33,33.88172,33.99838,I,256,NN,483
track33,34.88,35.23208,THINGS,19,NNS,NA
track33,35.41217,35.52015,I,256,NN,483
track33,36.39,36.5,I,256,NN,483
track33,37.41531,37.85819,SIZE,8,NN,354
track33,38.22,38.57,MINUTES,7,NNS,NA
track33,40.60633,41.14111,THINGS,19,NNS,NA
track33,41.52353,42.07,CATERPILLAR,25,NN,586
track33,44.66,45.04,BEE,1,NN,597
track33,47.03792,47.35754,ALICE,198,NN,NA
track33,48.86,49.23,VOICE,10,NN,485
track33,51.46,51.83,FATHER,2,NN,594
track33,53.03226,53.62,CATERPILLAR,25,NN,586
track33,53.82602,54.16292,ALICE,198,NN,NA
track33,54.67,55.12655,HANDS,6,NNS,NA
track33,56.59,56.94344,FATHER,2,NN,594
track33,57.79,58.06,MAN,1,NN,618
track33,58.95,59.3,HAIR,5,NN,583
track34,2.14573,2.66923,CATERPILLAR,25,NN,586
track34,5.83914,6.13,WORDS,12,NNS,NA
track34,9.24536,9.76,END,8,NN,320
track34,10.22514,10.76,CATERPILLAR,25,NN,586
track34,12.13964,12.76,SILENCE,6,NN,352
track34,13.17916,13.64,MINUTES,7,NNS,NA
track34,13.91611,14.50084,CATERPILLAR,25,NN,586
track34,15.9969,16.87,SIZE,8,NN,354
track34,20.43812,21.06018,SIZE,8,NN,354
track34,21.14155,21.47247,ALICE,198,NN,NA
track34,25.65343,25.89,I,256,NN,483
track34,27.44359,28.05,CATERPILLAR,25,NN,586
track34,28.19004,28.51011,ALICE,198,NN,NA
track34,28.75,29.26,NOTHING,19,NN,NA
track34,31.83,32.09,LIFE,6,NN,361
track34,34.24214,34.66393,TEMPER,3,NN,353
track34,36.87001,37.47,CATERPILLAR,25,NN,586
track34,37.88,38.01,I,256,NN,483
track34,40.36367,40.87007,MIND,9,NN,333
track34,41.09113,41.5,ALICE,198,NN,NA
track34,41.87,42.30244,INCHES,6,NNS,NA
track34,43.24826,43.45712,HEIGHT,3,NN,376
track34,45.52,46.03109,HEIGHT,3,NN,376
track34,47.5894,48.25802,CATERPILLAR,25,NN,586
track34,52.2,52.49,INCHES,6,NNS,NA
track34,54.89854,55.25,ALICE,198,NN,NA
track34,55.87044,56.3,TONE,20,NN,NA
track34,56.67656,56.92,THOUGHT,40,NN,274
track34,57.58879,57.71105,I,256,NN,483
track34,58.09351,58.59,CREATURES,3,NNS,NA
track35,1.5,2.26,TIME,39,NN,343
track35,2.6048,3.24,CATERPILLAR,25,NN,586
track35,4.11,4.51095,HOOKAH,5,NN,NA
track35,5.03469,5.44868,MOUTH,5,NN,568
track35,7.21067,7.66623,TIME,39,NN,343
track35,7.74383,8.08077,ALICE,198,NN,NA
track35,10.97537,11.29022,MINUTE,13,NN,361
track35,11.87818,12.42,CATERPILLAR,25,NN,586
track35,12.8,13.21494,HOOKAH,5,NN,NA
track35,13.64,14.03135,MOUTH,5,NN,568
track35,17.5284,18.09815,MUSHROOM,6,NN,NA
track35,19.2021,19.74413,GRASS,1,NN,599
track35,21.84,22.32,SIDE,8,NN,394
track35,24.81,25.22,SIDE,8,NN,394
track35,27.36,27.60554,SIDE,8,NN,394
track35,28.51,28.75,SIDE,8,NN,394
track35,29.19,29.38733,THOUGHT,40,NN,274
track35,29.38733,29.71097,ALICE,198,NN,NA
track35,30.91,31.95302,MUSHROOM,6,NN,NA
track35,32.39924,32.98,CATERPILLAR,25,NN,586
track35,35.77573,36.21,MOMENT,14,NN,301
track35,37.39,37.70191,ALICE,198,NN,NA
track35,39.35,39.78,MUSHROOM,6,NN,NA
track35,40.03,40.38346,MINUTE,13,NN,361
track35,42.21002,42.58355,SIDES,3,NNS,NA
track35,43.98072,44.50612,ROUND,20,NN,438
track35,46.15,46.63514,QUESTION,12,NN,387
track35,48.64,48.94249,ARMS,4,NNS,NA
track35,48.94249,49.25,ROUND,20,NN,438
track35,51.40001,51.58,BIT,11,NN,392
track35,51.89961,52.25,EDGE,2,NN,465
track35,52.64,53.04,HAND,8,NN,604
track35,56.87,57.17,HAND,8,NN,604
track35,57.17,57.39,BIT,11,NN,392
track35,57.87332,58.26709,EFFECT,3,NN,295
track36,0.33,0.66819,MOMENT,14,NN,301
track36,1.63032,1.93738,BLOW,1,NN,NA
track36,2.4661,2.87271,CHIN,3,NN,592
track36,3.22,3.51,STRUCK,2,NN,NA
track36,3.63145,3.94894,FOOT,6,NN,558
track36,4.62828,4.84,DEAL,7,NN,342
track36,6.38547,6.89527,CHANGE,5,NN,NA
track36,8.33565,8.61916,TIME,39,NN,343
track36,13.84886,14.08225,BIT,11,NN,392
track36,14.32605,14.59,CHIN,3,NN,592
track36,16.15687,16.46809,FOOT,6,NN,558
track36,17.35534,17.60284,ROOM,11,NN,566
track36,18.09335,18.53312,MOUTH,5,NN,568
track36,20.86611,21.27404,MORSEL,1,NN,NA
track36,21.52801,21.99776,LEFTHAND,2,NN,NA
track36,21.99776,22.25726,BIT,11,NN,392
track36,24.33615,24.69446,ALICE,198,NN,NA
track36,24.84407,25.1,TONE,20,NN,NA
track36,25.19926,25.58128,DELIGHT,2,NN,282
track36,26.68012,27.12709,ALARM,2,NN,NA
track36,27.5026,27.97,MOMENT,14,NN,301
track36,29.14061,29.66349,SHOULDERS,3,NNS,NA
track36,33.80135,34.10585,LENGTH,1,NN,365
track36,34.20374,34.53712,NECK,6,NN,587
track36,35.7614,36.18488,STALK,1,NN,474
track36,36.54412,36.81227,SEA,3,NN,596
track36,37.31935,37.81065,LEAVES,4,NNS,NA
track36,40.24,40.5226,STUFF,1,NN,NA
track36,41.02498,41.41613,ALICE,198,NN,NA
track36,42.0669,42.47877,SHOULDERS,3,NNS,NA
track36,43.81003,44.34196,HANDS,6,NNS,NA
track36,44.73,44.84671,I,256,NN,483
track36,48.26,48.62,RESULT,1,NN,318
track36,50.1962,50.61604,SHAKING,2,NN,NA
track36,51.6758,52.16433,LEAVES,4,NNS,NA
track36,53.32436,53.70022,CHANCE,1,NN,254
track36,54.23,54.67277,HANDS,6,NNS,NA
track36,55.16,55.53953,HEAD,19,NN,603
track36,56.59,57.03663,HEAD,19,NN,603
track36,59.35339,59.64244,NECK,6,NN,587
track36,59.87978,60.0964,BEND,2,NN,NA
track36,61.1831,61.68654,DIRECTION,5,NN,336
track37,3.23588,3.98012,ZIGZAG,1,NN,NA
track37,5.46283,5.94689,LEAVES,4,NNS,NA
track37,6.93,7.38699,NOTHING,19,NN,NA
track37,7.69581,8.07,TOPS,1,NNS,NA
track37,8.29,8.81,TREES,4,NNS,NA
track37,11.04,11.32,HISS,1,NN,NA
track37,12.30207,12.65844,HURRY,5,NN,NA
track37,13.05703,13.4,PIGEON,12,NN,609
track37,14.18927,14.6504,FACE,8,NN,599
track37,16.41057,16.84461,WINGS,1,NNS,NA
track37,18.41,18.79091,PIGEON,12,NN,609
track37,20.32915,20.67616,ALICE,198,NN,NA
track37,23.07,23.2,I,256,NN,483
track37,24.72569,25.13688,PIGEON,12,NN,609
track37,26.4,26.74,TONE,20,NN,NA
track37,27.67,27.92,KIND,4,NN,323
track37,28.05,28.67233,SOB,1,NN,425
track37,29.66,29.93,WAY,38,NN,265
track37,30.05248,30.54609,NOTHING,19,NN,NA
track37,31.73627,31.81278,I,256,NN,483
track37,32.68,33.02,IDEA,9,NN,259
track37,34.39914,34.83352,ALICE,198,NN,NA
track37,35.47482,35.74,ROOTS,1,NNS,NA
track37,35.85,36.39,TREES,4,NNS,NA
track37,37.1,37.51,BANKS,1,NNS,NA
track37,38.46,38.99,HEDGES,1,NNS,NA
track37,39.14835,39.47,PIGEON,12,NN,609
track37,41.9,42.63,SERPENTS,3,NNS,NA
track37,44.2449,44.62992,ALICE,198,NN,NA
track37,46.37,46.64363,THOUGHT,40,NN,274
track37,47.19648,47.51089,USE,11,NN,NA
track37,48,48.35457,ANYTHING,11,NN,NA
track37,49.09153,49.42,PIGEON,12,NN,609
track37,50.84358,51.24834,TROUBLE,3,NN,310
track37,52.13,52.61,EGGS,5,NNS,NA
track37,52.96518,53.33,PIGEON,12,NN,609
track37,53.52,53.63,I,256,NN,483
track37,54.94415,55.51589,SERPENTS,3,NNS,NA
track37,55.51589,55.87219,NIGHT,4,NN,496
track37,56.07924,56.55,DAY,11,NN,477
track37,56.85642,57.03412,I,256,NN,483
track37,58.9,59.42,WEEKS,1,NNS,NA
track38,2.10126,2.51616,ALICE,198,NN,NA
track38,3.57107,3.99276,MEANING,3,NN,NA
track38,5.88032,6.08,TREE,4,NN,604
track38,6.28,6.59014,WOOD,5,NN,606
track38,7.23,7.69183,PIGEON,12,NN,609
track38,8.15385,8.47376,VOICE,10,NN,485
track38,8.67992,9.03,SHRIEK,1,NN,481
track38,9.81464,10.0115,I,256,NN,483
track38,10.6439,10.88124,I,256,NN,483
track38,14.53862,15.19496,SKY,4,NN,542
track38,18.33215,18.48593,I,256,NN,483
track38,19.16241,19.56172,ALICE,198,NN,NA
track38,22.73124,23.15852,PIGEON,12,NN,609
track38,23.3251,23.42587,I,256,NN,483
track38,24.7101,25.26,SOMETHING,10,NN,NA
track38,25.40265,25.66,I,256,NN,483
track38,26.49934,27.14971,GIRL,4,NN,607
track38,27.45887,27.91372,ALICE,198,NN,NA
track38,29.79619,30.19,NUMBER,2,NN,395
track38,30.31342,30.8026,CHANGES,2,NNS,NA
track38,31.97965,32.33,DAY,11,NN,477
track38,33.11,33.59,STORY,6,NN,427
track38,34.56331,34.93824,PIGEON,12,NN,609
track38,35.13,35.52559,TONE,20,NN,NA
track38,36.26549,36.77,CONTEMPT,1,NN,NA
track38,38.47,38.9698,GIRLS,2,NNS,NA
track38,39.33509,39.7913,TIME,39,NN,343
track38,41.3,41.67034,NECK,6,NN,587
track38,45.32354,45.55374,USE,11,NN,NA
track38,46.44104,46.54,I,256,NN,483
track38,49.07545,49.44209,EGG,1,NN,613
track38,49.62038,49.74567,I,256,NN,483
track38,50.5,50.7441,EGGS,5,NNS,NA
track38,51.5972,51.99,ALICE,198,NN,NA
track38,53.33677,53.76926,CHILD,6,NN,581
track38,54.58701,54.91335,GIRLS,2,NNS,NA
track38,55.06402,55.42572,EGGS,5,NNS,NA
track38,56.26507,56.79023,SERPENTS,3,NNS,NA
track38,57.56852,57.68906,I,256,NN,483
track38,58.64,59.01,PIGEON,12,NN,609
track39,2.18835,2.49,KIND,4,NN,323
track39,3.62,3.79,I,256,NN,483
track39,5.22047,5.63,IDEA,9,NN,259
track39,7.74,8.04907,MINUTE,13,NN,361
track39,9.02,9.41,PIGEON,12,NN,609
track39,9.52,10.15448,OPPORTUNITY,5,NN,306
track39,11.5205,11.96614,EGGS,5,NNS,NA
track39,12.10678,12.19359,I,256,NN,483
track39,13.79088,14.11,MATTER,5,NN,439
track39,15.38383,15.84265,GIRL,4,NN,607
track39,17.7839,18,DEAL,7,NN,342
track39,18.71,19.05037,ALICE,198,NN,NA
track39,20.76427,21.08384,EGGS,5,NNS,NA
track39,22.42027,22.53947,I,256,NN,483
track39,22.92891,23.12413,I,256,NN,483
track39,23.60091,24.23,YOURS,1,NNS,NA
track39,24.38448,24.44943,I,256,NN,483
track39,26.96,27.35222,PIGEON,12,NN,609
track39,27.57203,27.96888,SULKY,2,NN,NA
track39,27.96888,28.33951,TONE,20,NN,NA
track39,30.81705,31.12186,ALICE,198,NN,NA
track39,32.04,32.49373,TREES,4,NNS,NA
track39,33.80999,34.03737,NECK,6,NN,587
track39,35.55,36.1,BRANCHES,1,NNS,NA
track39,39.54,39.92,WHILE,12,NN,204
track39,41.49,41.9162,PIECES,3,NNS,NA
track39,42.07136,42.52,MUSHROOM,6,NN,NA
track39,42.75993,43.16028,HANDS,6,NNS,NA
track39,53.41,53.73165,HEIGHT,3,NN,376
track39,55.48612,55.9142,ANYTHING,11,NN,NA
track39,56.51156,56.98091,SIZE,8,NN,354
track39,57.89516,58.27311,STRANGE,2,NN,NA
track39,60.28502,60.68281,MINUTES,7,NNS,NA
track40,3.24055,3.45156,HALF,12,NN,389
track40,3.57728,3.89401,PLAN,1,NN,357
track40,5.55,5.97842,CHANGES,2,NNS,NA
track40,8.21,8.47913,MINUTE,13,NN,361
track40,10.47861,11.01,SIZE,8,NN,354
track40,11.3466,11.54243,THING,29,NN,350
track40,12.93828,13.35172,GARDEN,8,NN,NA
track40,14.56,14.69294,I,256,NN,483
track40,17.89082,18.27926,PLACE,5,NN,NA
track40,18.86355,19.21091,HOUSE,15,NN,608
track40,20.08,20.3166,FEET,13,NNS,642
track40,21.95,22.25352,THOUGHT,40,NN,274
track40,22.25352,22.61701,ALICE,198,NN,NA
track40,24.47949,25.04199,SIZE,8,NN,354
track40,25.28298,25.41514,I,256,NN,483
track40,26.33874,26.86982,WITS,1,NNS,NA
track40,28.51955,29.10384,RIGHTHAND,1,NN,NA
track40,29.10384,29.3,BIT,11,NN,392
track40,30.42635,30.82932,VENTURE,2,NN,NA
track40,31.44504,31.86,HOUSE,15,NN,608
track40,34.11907,34.50673,INCHES,6,NNS,NA
track40,35.18612,35.45,MINUTE,13,NN,361
track40,36.9664,37.43223,HOUSE,15,NN,608
track40,39.79044,40.29,FOOTMAN,13,NN,NA
track40,40.43114,40.87441,LIVERY,3,NN,NA
track40,41.77811,42.09321,WOOD,5,NN,606
track40,43.30692,43.82836,FOOTMAN,13,NN,NA
track40,44.78,45.196,LIVERY,3,NN,NA
track40,45.73355,46.05348,JUDGING,1,NN,NA
track40,46.44598,46.74496,FACE,8,NN,599
track40,48.25949,48.67455,FISH,4,NN,597
track40,49.94951,50.23844,DOOR,22,NN,606
track40,50.63979,51.1056,KNUCKLES,1,NNS,NA
track40,52.44747,52.85364,FOOTMAN,13,NN,NA
track40,53.02288,53.47,LIVERY,3,NN,NA
track40,53.8812,54.14633,ROUND,20,NN,438
track40,54.14633,54.60491,FACE,8,NN,599
track40,55.0933,55.54624,EYES,14,NNS,NA
track40,55.72837,56.12005,FROG,3,NN,619
track40,56.71366,57.17545,FOOTMEN,1,NNS,NA
track40,57.17545,57.51,ALICE,198,NN,NA
track40,58.4754,58.94684,HAIR,5,NN,583
track40,60.0234,60.46583,HEADS,4,NNS,NA
track41,3.40444,3.67375,WAY,38,NN,265
track41,4.02185,4.26231,WOOD,5,NN,606
track41,4.90674,5.25,FISH,4,NN,597
track41,5.25,5.77867,FOOTMAN,13,NN,NA
track41,7.45991,7.79,ARM,4,NN,592
track41,8.24221,8.60351,LETTER,1,NN,577
track41,12.7754,13.12907,SOLEMN,3,NN,NA
track41,13.12907,13.51,TONE,20,NN,NA
track41,13.96,14.71902,DUCHESS,17,NN,568
track41,14.89,15.64,INVITATION,2,NN,439
track41,16.03774,16.42,QUEEN,6,NN,537
track41,16.84729,17.52,CROQUET,5,NN,559
track41,17.71211,18.05677,FROG,3,NN,619
track41,18.05677,18.51,FOOTMAN,13,NN,NA
track41,19.65534,20.04809,SOLEMN,3,NN,NA
track41,20.04809,20.39932,TONE,20,NN,NA
track41,21.28,21.62277,ORDER,1,NN,344
track41,21.8985,22.18385,WORDS,12,NNS,NA
track41,22.86905,23.51,QUEEN,6,NN,537
track41,23.69,24.54,INVITATION,2,NN,439
track41,24.95587,25.43,DUCHESS,17,NN,568
track41,25.87,26.56,CROQUET,5,NN,559
track41,28.38546,28.76218,CURLS,1,NNS,NA
track41,29.94716,30.29,ALICE,198,NN,NA
track41,32.95445,33.41,WOOD,5,NN,606
track41,33.52,33.8163,FEAR,3,NN,326
track41,34.22,34.56,HEARING,3,NN,NA
track41,36.52603,36.81,FISH,4,NN,597
track41,36.81,37.23,FOOTMAN,13,NN,NA
track41,38.99,39.43706,GROUND,1,NN,558
track41,39.69,40.02379,DOOR,22,NN,606
track41,41.74,42.11343,SKY,4,NN,542
track41,42.26733,42.6168,ALICE,198,NN,NA
track41,43.7,44.15697,DOOR,22,NN,606
track41,45.25986,45.54136,USE,11,NN,NA
track41,46.66,47.11,FOOTMAN,13,NN,NA
track41,47.98,48.73081,REASONS,1,NNS,NA
track41,50.61,50.93,SIDE,8,NN,394
track41,51.15935,51.46,DOOR,22,NN,606
track41,54.04,54.46246,NOISE,3,NN,NA
track41,58.85,59.16155,NOISE,3,NN,NA
track42,0.60231,1.15,HOWLING,3,NN,NA
track42,3.49,4.01,CRASH,1,NN,NA
